,GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
507,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,6.0,2.0,4:54,12.8,1.0,2.8,6.0,2.0,missed,"Sacre, Robert",P203135,0.8,0.0,0.0,al jefferson,P2744
508,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,7.0,2.0,3:20,10.0,1.0,4.7,6.0,2.0,made,"Sacre, Robert",P203135,2.9,1.0,2.0,al jefferson,P2744
509,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,8.0,2.0,2:35,10.5,1.0,4.9,6.8,2.0,missed,"Sacre, Robert",P203135,2.5,0.0,0.0,al jefferson,P2744
510,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,9.0,2.0,2:10,6.3,1.0,2.2,1.7,2.0,missed,"Kelly, Ryan",P203527,2.0,0.0,0.0,al jefferson,P2744
511,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,10.0,2.0,1:14,9.0,1.0,3.8,8.2,2.0,made,"Sacre, Robert",P203135,2.6,1.0,2.0,al jefferson,P2744
512,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,11.0,2.0,0:28,12.0,0.0,2.9,15.9,2.0,made,"Sacre, Robert",P203135,3.8,1.0,2.0,al jefferson,P2744
513,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,12.0,3.0,3:07,6.7,0.0,0.3,3.2,2.0,made,"Hill, Jordan",P201941,5.5,1.0,2.0,al jefferson,P2744
514,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,13.0,3.0,1:40,10.4,1.0,2.8,8.5,2.0,missed,"Hill, Jordan",P201941,4.1,0.0,0.0,al jefferson,P2744
515,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,14.0,3.0,0:33,12.0,0.0,2.9,16.0,2.0,made,"Hill, Jordan",P201941,3.9,1.0,2.0,al jefferson,P2744
516,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,15.0,4.0,7:12,3.6,0.0,1.0,15.6,2.0,made,"Hill, Jordan",P201941,3.7,1.0,2.0,al jefferson,P2744
517,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,16.0,4.0,6:28,7.1,1.0,4.3,4.9,2.0,missed,"Davis, Ed",P202334,2.6,0.0,0.0,al jefferson,P2744
518,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,17.0,4.0,4:09,11.0,0.0,1.8,3.6,2.0,made,"Hill, Jordan",P201941,0.3,1.0,2.0,al jefferson,P2744
519,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,18.0,4.0,2:20,7.1,1.0,2.8,11.9,2.0,missed,"Hill, Jordan",P201941,2.2,0.0,0.0,al jefferson,P2744
520,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,19.0,4.0,1:49,10.0,1.0,3.7,3.9,2.0,missed,"Hill, Jordan",P201941,0.8,0.0,0.0,al jefferson,P2744
521,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,1.0,1.0,10:03,7.9,0.0,0.8,16.4,2.0,made,"Harris, Tobias",P202699,3.8,1.0,2.0,al jefferson,P2744
522,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,2.0,1.0,9:31,13.2,1.0,1.9,7.4,2.0,missed,"Oladipo, Victor",P203506,2.2,0.0,0.0,al jefferson,P2744
523,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,3.0,1.0,8:55,8.0,1.0,4.2,10.7,2.0,missed,"Vucevic, Nikola",P202696,1.7,0.0,0.0,al jefferson,P2744
524,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,4.0,1.0,7:15,5.1,0.0,2.1,16.0,2.0,missed,"Vucevic, Nikola",P202696,4.2,0.0,0.0,al jefferson,P2744
525,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,5.0,1.0,6:14,3.9,2.0,7.1,24.0,3.0,made,"Vucevic, Nikola",P202696,5.1,1.0,3.0,al jefferson,P2744
526,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,6.0,1.0,4:12,6.3,0.0,0.8,10.3,2.0,missed,"Vucevic, Nikola",P202696,3.3,0.0,0.0,al jefferson,P2744
527,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,7.0,2.0,7:42,13.7,1.0,2.4,4.1,2.0,missed,"Oladipo, Victor",P203506,1.9,0.0,0.0,al jefferson,P2744
528,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,8.0,3.0,10:16,15.2,0.0,1.7,16.6,2.0,missed,"Vucevic, Nikola",P202696,4.0,0.0,0.0,al jefferson,P2744
529,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,9.0,3.0,5:26,12.2,1.0,4.1,12.8,2.0,missed,"Dedmon, Dewayne",P203473,3.0,0.0,0.0,al jefferson,P2744
530,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,10.0,3.0,4:32,11.6,0.0,1.0,14.9,2.0,made,"Dedmon, Dewayne",P203473,5.7,1.0,2.0,al jefferson,P2744
531,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,11.0,3.0,3:27,12.7,1.0,3.6,7.9,2.0,missed,"Vucevic, Nikola",P202696,3.1,0.0,0.0,al jefferson,P2744
532,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,12.0,4.0,5:41,9.4,0.0,1.3,15.8,2.0,made,"Vucevic, Nikola",P202696,6.8,1.0,2.0,al jefferson,P2744
533,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,13.0,4.0,4:43,11.0,0.0,0.0,6.2,2.0,made,"Harris, Tobias",P202699,1.7,1.0,2.0,al jefferson,P2744
534,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,14.0,4.0,1:14,7.3,0.0,3.0,20.4,2.0,missed,"Vucevic, Nikola",P202696,4.3,0.0,0.0,al jefferson,P2744
535,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,15.0,4.0,0:50,9.0,2.0,5.3,4.6,2.0,made,"Vucevic, Nikola",P202696,2.9,1.0,2.0,al jefferson,P2744
536,G21400882,"MAR 01, 2015 - CHA @ ORL",A,W,15.0,16.0,4.0,0:21,5.0,0.0,4.6,16.0,2.0,made,"Vucevic, Nikola",P202696,5.3,1.0,2.0,al jefferson,P2744
537,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,1.0,1.0,10:48,8.1,4.0,5.0,3.2,2.0,made,"Zeller, Tyler",P203092,3.1,1.0,2.0,al jefferson,P2744
538,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,2.0,1.0,10:10,5.2,6.0,8.5,8.8,2.0,made,"Zeller, Tyler",P203092,3.4,1.0,2.0,al jefferson,P2744
539,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,3.0,1.0,9:14,17.6,0.0,0.9,15.4,2.0,missed,"Turner, Evan",P202323,3.1,0.0,0.0,al jefferson,P2744
540,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,4.0,1.0,5:41,9.5,3.0,2.8,2.9,2.0,made,"Zeller, Tyler",P203092,1.7,1.0,2.0,al jefferson,P2744
541,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,5.0,2.0,5:45,13.0,0.0,1.8,2.5,2.0,missed,"Jerebko, Jonas",P201973,1.5,0.0,0.0,al jefferson,P2744
542,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,6.0,2.0,4:45,13.1,4.0,2.7,7.4,2.0,missed,"Bass, Brandon",P101138,2.5,0.0,0.0,al jefferson,P2744
543,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,7.0,2.0,4:06,11.0,0.0,0.8,5.3,2.0,made,"Bradley, Avery",P202340,6.6,1.0,2.0,al jefferson,P2744
544,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,8.0,2.0,3:28,5.9,1.0,1.5,7.2,2.0,made,"Zeller, Tyler",P203092,2.8,1.0,2.0,al jefferson,P2744
545,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,9.0,2.0,2:17,12.3,4.0,6.0,6.6,2.0,made,"Zeller, Tyler",P203092,2.9,1.0,2.0,al jefferson,P2744
546,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,10.0,2.0,1:41,11.0,0.0,0.9,15.4,2.0,missed,"Zeller, Tyler",P203092,2.4,0.0,0.0,al jefferson,P2744
547,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,11.0,3.0,11:51,14.9,0.0,0.9,16.2,2.0,missed,"Zeller, Tyler",P203092,4.7,0.0,0.0,al jefferson,P2744
548,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,12.0,4.0,6:13,5.6,0.0,0.9,14.4,2.0,missed,"Crowder, Jae",P203109,2.8,0.0,0.0,al jefferson,P2744
549,G21400859,"FEB 27, 2015 - CHA @ BOS",A,L,-8.0,13.0,4.0,1:29,14.0,1.0,2.2,6.5,2.0,missed,"Crowder, Jae",P203109,0.7,0.0,0.0,al jefferson,P2744
550,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,1.0,1.0,11:24,19.6,0.0,1.5,4.5,2.0,made,"Gasol, Pau",P2200,3.4,1.0,2.0,al jefferson,P2744
551,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,2.0,1.0,4:41,5.8,1.0,4.9,2.4,2.0,missed,"Gasol, Pau",P2200,0.7,0.0,0.0,al jefferson,P2744
552,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,3.0,2.0,6:10,14.0,1.0,3.8,4.1,2.0,missed,"Noah, Joakim",P201149,2.0,0.0,0.0,al jefferson,P2744
553,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,4.0,2.0,6:08,24.0,0.0,0.9,2.5,2.0,missed,"Snell, Tony",P203503,1.5,0.0,0.0,al jefferson,P2744
554,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,5.0,2.0,0:48,9.0,0.0,1.7,17.0,2.0,missed,"Noah, Joakim",P201149,4.1,0.0,0.0,al jefferson,P2744
555,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,6.0,2.0,0:44,4.6,0.0,0.7,7.8,2.0,missed,"Noah, Joakim",P201149,2.6,0.0,0.0,al jefferson,P2744
556,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,7.0,2.0,0:42,23.0,0.0,1.1,1.5,2.0,made,"Noah, Joakim",P201149,0.0,1.0,2.0,al jefferson,P2744
557,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,8.0,3.0,8:19,7.8,2.0,7.1,12.9,2.0,made,"Noah, Joakim",P201149,3.4,1.0,2.0,al jefferson,P2744
558,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,9.0,3.0,7:52,12.6,0.0,3.7,14.9,2.0,missed,"Noah, Joakim",P201149,3.1,0.0,0.0,al jefferson,P2744
559,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,10.0,3.0,5:31,9.2,0.0,1.0,18.8,2.0,missed,"Noah, Joakim",P201149,9.6,0.0,0.0,al jefferson,P2744
560,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,11.0,4.0,7:19,2.3,1.0,4.1,12.8,2.0,made,"Noah, Joakim",P201149,4.2,1.0,2.0,al jefferson,P2744
561,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,12.0,4.0,6:07,10.4,0.0,1.0,14.1,2.0,missed,"Gasol, Pau",P2200,3.6,0.0,0.0,al jefferson,P2744
562,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,13.0,4.0,4:59,8.7,1.0,2.4,5.7,2.0,missed,"Gasol, Pau",P2200,1.7,0.0,0.0,al jefferson,P2744
563,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,14.0,4.0,4:28,6.5,0.0,7.3,8.8,2.0,made,"Gasol, Pau",P2200,2.8,1.0,2.0,al jefferson,P2744
564,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,15.0,4.0,3:56,11.0,2.0,4.3,5.0,2.0,made,"Gasol, Pau",P2200,1.9,1.0,2.0,al jefferson,P2744
565,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,16.0,4.0,2:28,6.8,2.0,5.2,9.1,2.0,made,"Noah, Joakim",P201149,5.7,1.0,2.0,al jefferson,P2744
566,G21400845,"FEB 25, 2015 - CHA @ CHI",A,W,12.0,17.0,4.0,0:46,4.9,0.0,1.6,4.6,2.0,missed,"Noah, Joakim",P201149,3.6,0.0,0.0,al jefferson,P2744
567,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,1.0,1.0,10:12,8.6,0.0,0.8,14.1,2.0,missed,"Jefferson, Richard",P2210,2.1,0.0,0.0,al jefferson,P2744
568,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,2.0,1.0,7:54,9.0,0.0,0.2,0.8,2.0,made,"Chandler, Tyson",P2199,0.1,1.0,2.0,al jefferson,P2744
569,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,3.0,1.0,2:57,10.1,0.0,3.9,15.9,2.0,missed,"Stoudemire, Amar'e",P2405,3.1,0.0,0.0,al jefferson,P2744
570,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,4.0,2.0,6:43,13.7,2.0,4.5,6.1,2.0,missed,"Chandler, Tyson",P2199,1.4,0.0,0.0,al jefferson,P2744
571,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,5.0,2.0,4:27,6.9,1.0,6.1,18.3,2.0,missed,"Chandler, Tyson",P2199,3.1,0.0,0.0,al jefferson,P2744
572,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,6.0,2.0,3:27,16.7,2.0,3.6,8.3,2.0,missed,"Chandler, Tyson",P2199,2.2,0.0,0.0,al jefferson,P2744
573,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,7.0,2.0,1:07,12.1,0.0,2.6,7.9,2.0,missed,"Chandler, Tyson",P2199,3.5,0.0,0.0,al jefferson,P2744
574,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,8.0,2.0,0:29,4.8,1.0,3.9,6.9,2.0,made,"Chandler, Tyson",P2199,2.2,1.0,2.0,al jefferson,P2744
575,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,9.0,3.0,11:38,1.9,3.0,8.8,9.5,2.0,missed,"Chandler, Tyson",P2199,3.2,0.0,0.0,al jefferson,P2744
576,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,10.0,3.0,8:03,1.5,0.0,2.7,14.9,2.0,missed,"Chandler, Tyson",P2199,0.1,0.0,0.0,al jefferson,P2744
577,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,11.0,3.0,7:46,14.7,0.0,1.5,16.8,2.0,missed,"Chandler, Tyson",P2199,4.5,0.0,0.0,al jefferson,P2744
578,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,12.0,3.0,6:45,7.1,1.0,4.5,9.6,2.0,missed,"Chandler, Tyson",P2199,2.4,0.0,0.0,al jefferson,P2744
579,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,13.0,3.0,5:41,15.0,0.0,1.0,6.3,2.0,made,"Aminu, Al-Farouq",P202329,2.7,1.0,2.0,al jefferson,P2744
580,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,14.0,3.0,1:44,12.6,0.0,1.0,15.1,2.0,missed,"Nowitzki, Dirk",P1717,6.9,0.0,0.0,al jefferson,P2744
581,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,15.0,4.0,0:18,13.4,1.0,1.9,3.7,2.0,made,"Harris, Devin",P2734,2.9,1.0,2.0,al jefferson,P2744
582,G21400827,"FEB 22, 2015 - CHA @ DAL",A,L,-11.0,16.0,4.0,0:08,,2.0,4.4,9.7,2.0,missed,"Aminu, Al-Farouq",P202329,2.5,0.0,0.0,al jefferson,P2744
583,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,1.0,1.0,10:56,12.3,1.0,2.3,1.9,2.0,made,"Kanter, Enes",P202683,2.2,1.0,2.0,al jefferson,P2744
584,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,2.0,1.0,8:16,17.4,1.0,1.5,8.3,2.0,missed,"Kanter, Enes",P202683,2.8,0.0,0.0,al jefferson,P2744
585,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,3.0,1.0,5:04,10.1,2.0,4.5,7.2,2.0,made,"Kanter, Enes",P202683,0.8,1.0,2.0,al jefferson,P2744
586,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,4.0,1.0,3:47,10.7,1.0,3.1,8.0,2.0,made,"Collison, Nick",P2555,2.3,1.0,2.0,al jefferson,P2744
587,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,5.0,1.0,0:43,10.9,1.0,2.5,16.5,2.0,missed,"Collison, Nick",P2555,4.2,0.0,0.0,al jefferson,P2744
588,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,6.0,2.0,4:08,4.9,3.0,6.9,7.8,2.0,made,"Kanter, Enes",P202683,1.8,1.0,2.0,al jefferson,P2744
589,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,7.0,2.0,3:14,8.1,1.0,5.1,9.6,2.0,made,"Ibaka, Serge",P201586,2.1,1.0,2.0,al jefferson,P2744
590,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,8.0,3.0,5:51,22.2,1.0,2.0,7.0,2.0,missed,"Kanter, Enes",P202683,2.1,0.0,0.0,al jefferson,P2744
591,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,9.0,3.0,5:44,19.8,0.0,1.0,16.2,2.0,missed,"Kanter, Enes",P202683,6.6,0.0,0.0,al jefferson,P2744
592,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,10.0,3.0,5:30,10.3,3.0,3.1,4.5,2.0,missed,"Kanter, Enes",P202683,0.3,0.0,0.0,al jefferson,P2744
593,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,11.0,3.0,3:35,11.4,0.0,1.1,16.0,2.0,made,"Kanter, Enes",P202683,3.2,1.0,2.0,al jefferson,P2744
594,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,12.0,3.0,3:06,14.2,0.0,1.2,17.0,2.0,made,"Kanter, Enes",P202683,4.4,1.0,2.0,al jefferson,P2744
595,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,13.0,4.0,5:01,8.8,2.0,4.2,7.7,2.0,missed,"Kanter, Enes",P202683,1.5,0.0,0.0,al jefferson,P2744
596,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,14.0,4.0,4:30,10.0,3.0,5.3,8.8,2.0,missed,"Ibaka, Serge",P201586,2.3,0.0,0.0,al jefferson,P2744
597,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,15.0,4.0,1:51,12.8,1.0,3.2,9.4,2.0,missed,"Kanter, Enes",P202683,1.0,0.0,0.0,al jefferson,P2744
598,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,16.0,4.0,1:45,20.3,0.0,3.2,2.3,2.0,made,"Ibaka, Serge",P201586,1.0,1.0,2.0,al jefferson,P2744
599,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,17.0,4.0,1:14,11.8,2.0,3.8,6.7,2.0,missed,"Kanter, Enes",P202683,1.7,0.0,0.0,al jefferson,P2744
600,G21400816,"FEB 21, 2015 - CHA vs. OKC",H,L,-7.0,18.0,4.0,0:06,,0.0,0.9,22.6,3.0,made,"McGary, Mitch",P203956,5.9,1.0,3.0,al jefferson,P2744
601,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,1.0,1.0,11:03,16.1,0.0,0.5,11.7,2.0,made,"Drummond, Andre",P203083,5.5,1.0,2.0,al jefferson,P2744
602,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,2.0,1.0,10:15,6.0,1.0,2.1,12.1,2.0,missed,"Drummond, Andre",P203083,4.0,0.0,0.0,al jefferson,P2744
603,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,3.0,2.0,5:26,10.6,1.0,2.2,4.0,2.0,missed,"Monroe, Greg",P202328,0.6,0.0,0.0,al jefferson,P2744
604,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,4.0,2.0,4:15,5.5,0.0,0.7,9.4,2.0,missed,"Tolliver, Anthony",P201229,3.3,0.0,0.0,al jefferson,P2744
605,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,5.0,2.0,4:13,23.6,0.0,0.8,6.5,2.0,missed,"Tolliver, Anthony",P201229,3.1,0.0,0.0,al jefferson,P2744
606,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,6.0,2.0,4:07,20.1,1.0,2.2,4.0,2.0,made,"Monroe, Greg",P202328,2.3,1.0,2.0,al jefferson,P2744
607,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,7.0,3.0,11:29,10.0,1.0,2.1,10.4,2.0,missed,"Drummond, Andre",P203083,3.6,0.0,0.0,al jefferson,P2744
608,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,8.0,3.0,10:53,11.5,0.0,4.3,4.6,2.0,made,"Singler, Kyle",P202713,6.4,1.0,2.0,al jefferson,P2744
609,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,9.0,3.0,9:39,9.7,0.0,1.0,16.1,2.0,missed,"Monroe, Greg",P202328,8.2,0.0,0.0,al jefferson,P2744
610,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,10.0,3.0,6:39,16.0,0.0,1.3,15.6,2.0,missed,"Drummond, Andre",P203083,3.5,0.0,0.0,al jefferson,P2744
611,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,11.0,3.0,6:14,14.3,0.0,1.4,3.9,2.0,made,"Drummond, Andre",P203083,2.8,1.0,2.0,al jefferson,P2744
612,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,12.0,3.0,4:20,10.0,2.0,3.4,7.9,2.0,made,"Drummond, Andre",P203083,3.1,1.0,2.0,al jefferson,P2744
613,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,13.0,3.0,2:00,17.6,0.0,0.6,1.6,2.0,made,"Augustin, D.J.",P201571,2.5,1.0,2.0,al jefferson,P2744
614,G21400783,"FEB 10, 2015 - CHA vs. DET",H,L,-28.0,14.0,3.0,1:23,6.2,0.0,1.0,17.9,2.0,missed,"Monroe, Greg",P202328,5.1,0.0,0.0,al jefferson,P2744
615,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,1.0,1.0,11:23,8.9,1.0,4.0,8.2,2.0,missed,"Hibbert, Roy",P201579,2.4,0.0,0.0,al jefferson,P2744
616,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,2.0,1.0,10:01,4.5,1.0,3.8,7.5,2.0,made,"Hibbert, Roy",P201579,2.2,1.0,2.0,al jefferson,P2744
617,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,3.0,1.0,8:59,11.5,1.0,6.1,1.7,2.0,made,"West, David",P2561,2.3,1.0,2.0,al jefferson,P2744
618,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,4.0,1.0,8:16,5.1,4.0,7.5,15.5,2.0,made,"Hibbert, Roy",P201579,5.7,1.0,2.0,al jefferson,P2744
619,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,5.0,1.0,7:30,4.4,2.0,9.4,5.5,2.0,made,"Stuckey, Rodney",P201155,6.3,1.0,2.0,al jefferson,P2744
620,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,6.0,1.0,6:12,11.1,1.0,2.3,8.2,2.0,missed,"West, David",P2561,2.8,0.0,0.0,al jefferson,P2744
621,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,7.0,2.0,2:36,13.0,1.0,4.7,14.1,2.0,made,"Hibbert, Roy",P201579,3.3,1.0,2.0,al jefferson,P2744
622,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,8.0,2.0,1:56,10.2,1.0,4.3,4.4,2.0,made,"Hibbert, Roy",P201579,0.1,1.0,2.0,al jefferson,P2744
623,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,9.0,2.0,0:02,,1.0,2.5,8.2,2.0,missed,"Hill, George",P201588,2.5,0.0,0.0,al jefferson,P2744
624,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,10.0,3.0,9:58,8.0,0.0,0.9,13.8,2.0,made,"Hibbert, Roy",P201579,4.7,1.0,2.0,al jefferson,P2744
625,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,11.0,3.0,9:23,4.9,1.0,7.9,12.5,2.0,made,"Hibbert, Roy",P201579,3.4,1.0,2.0,al jefferson,P2744
626,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,12.0,3.0,7:03,6.6,0.0,3.4,17.7,2.0,made,"Scola, Luis",P2449,3.5,1.0,2.0,al jefferson,P2744
627,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,13.0,3.0,6:33,11.3,1.0,1.6,0.6,2.0,made,"West, David",P2561,1.7,1.0,2.0,al jefferson,P2744
628,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,14.0,3.0,4:17,13.5,1.0,1.4,9.0,2.0,missed,"West, David",P2561,2.9,0.0,0.0,al jefferson,P2744
629,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,15.0,4.0,9:31,14.2,0.0,1.0,3.6,2.0,made,"Hill, Solomon",P203524,0.9,1.0,2.0,al jefferson,P2744
630,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,16.0,4.0,8:43,2.8,1.0,4.3,6.3,2.0,missed,"Hibbert, Roy",P201579,1.4,0.0,0.0,al jefferson,P2744
631,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,17.0,4.0,6:39,15.0,0.0,0.8,13.2,2.0,made,"Hibbert, Roy",P201579,5.3,1.0,2.0,al jefferson,P2744
632,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,18.0,4.0,4:47,3.8,1.0,4.7,8.6,2.0,missed,"West, David",P2561,2.4,0.0,0.0,al jefferson,P2744
633,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,19.0,4.0,4:12,7.0,3.0,6.1,7.0,2.0,made,"Hibbert, Roy",P201579,1.2,1.0,2.0,al jefferson,P2744
634,G21400768,"FEB 08, 2015 - CHA vs. IND",H,L,-1.0,20.0,4.0,3:40,12.2,0.0,1.4,17.3,2.0,missed,"Hibbert, Roy",P201579,3.8,0.0,0.0,al jefferson,P2744
